uid_number,from,to,type,knowledgeLevel,ecosystemContext,reportedIn,taxonAttribute,conditions
1689,105,276,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1690,105,489,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1691,105,490,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1692,105,491,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1693,105,492,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1694,105,493,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1695,105,494,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1696,105,495,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1697,105,483,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,,
1698,480,276,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1699,480,489,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1700,480,490,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1701,480,491,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1702,480,492,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1703,480,493,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1704,480,494,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1705,480,495,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1706,480,487,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,,
1707,479,491,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1708,479,276,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1709,479,495,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1710,480,492,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1711,480,485,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1712,487,485,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1713,492,479,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1714,492,481,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1715,494,484,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1716,494,486,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1717,492,485,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1718,491,485,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12468,Percent Cover,
1719,496,497,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,,
1720,235,266,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,Abundance ,
1721,497,235,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,Abundance ,Over 6 Years
1722,497,266,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,Abundance ,
1723,497,498,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,,
1724,235,224,POSITIVELY_CORRELATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,Abundance,
1725,266,224,INVERSELY_CORRELATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.rama.2016.10.008,Abundance,
1726,502,221,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1111/rec.12156,,
1727,221,506,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,,2nd and 3rd year after seeding
1728,221,531,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1729,221,532,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1730,221,477,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1731,221,534,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1732,221,535,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1733,221,536,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1734,221,537,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1735,221,477,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,1st year after seeding
1736,221,477,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,2nd and 3rd year after seeding
1737,221,532,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1738,221,472,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1739,221,539,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1740,221,461,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1741,221,541,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover ,
1742,221,222,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1111/rec.12156,,
1743,221,522,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover,
1744,221,457,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover,
1745,221,524,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover,
1746,221,527,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12156,Percent Cover,
1747,221,530,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12157,Percent Cover,
1748,221,449,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12158,,
1749,221,267,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12159,Percent Cover ,
1750,221,459,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/rec.12160,Percent Cover,
1751,550,551,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1752,550,552,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1753,550,553,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1754,550,554,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1755,550,555,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1756,550,556,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1757,550,557,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1758,550,558,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1759,550,559,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1760,550,560,DESCRIBES_OUTCOME_OF,,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1761,555,568,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,
1762,560,568,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,
1763,552,568,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Biomass,
1764,556,223,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1765,556,262,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1766,557,223,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1767,557,262,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1768,552,568,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,Biomass,
1769,555,568,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,Biomass,
1770,551,568,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,Biomass,
1771,553,563,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Biomass,
1772,560,223,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1773,556,562,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1774,557,562,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1775,558,562,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1776,559,562,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1777,560,562,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1778,551,563,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,Initial
1779,552,563,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,Initial
1780,556,563,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,Initial
1781,557,563,POSITIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,Initial
1782,556,563,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1783,557,563,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1784,558,563,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1785,559,563,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1786,560,563,POSITIVELY_ASSOCIATED_WITH,observation,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1787,551,556,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1788,552,556,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1789,556,556,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1790,557,556,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1791,551,566,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1792,552,566,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1793,556,566,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1794,557,566,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1795,551,567,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1796,552,567,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1797,556,567,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1798,557,567,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1799,551,564,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1800,552,564,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1801,556,564,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1802,557,564,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,,
1803,556,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,Initial
1804,557,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,Initial
1805,551,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,
1806,552,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,
1807,553,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,
1808,554,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,
1809,556,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,
1810,557,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,
1811,558,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,
1812,559,568,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Permanent marshes,10.1016/j.jenvman.2014.03.003,Survival,
1813,589,590,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.3375/043.033.0111,,
1814,589,591,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.3375/043.033.0111,,
1815,589,592,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.3375/043.033.0111,,
1816,590,266,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1817,591,600,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1818,591,272,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1819,591,267,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1820,592,600,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1821,592,272,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1822,592,267,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1823,590,593,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,,
1824,591,593,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,,
1825,592,593,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,,
1826,590,224,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,,
1827,591,224,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,,
1828,592,224,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,,
1829,590,600,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1830,590,272,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1831,590,267,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1832,590,270,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1833,591,270,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1834,592,270,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,Percent Cover,
1835,590,264,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,,
1836,591,264,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,,
1837,592,264,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.3375/043.033.0111,,
1838,605,606,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,,
1839,605,607,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,,
1840,607,608,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,Site-affinity,
1841,607,608,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,Fledgling Production,
1842,607,608,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,Fledgling Productivity,
1843,607,608,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,Clutch Initiation,
1844,607,608,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,Breeding-season Survival,
1845,607,608,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,Fledgling Mortality ,
1846,607,608,NEGATIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,Predation Mortality ,
1847,607,608,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,First Year Return Rate ,
1848,607,608,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,Local Wild Breeding Population Recruitment ,
1849,606,608,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,First Year Return Rate ,
1850,606,608,POSITIVELY_ASSOCIATED_WITH,observation,Temperate subhumid grasslands,10.1016/j.biocon.2010.12.019,Predation Mortality ,
1851,619,102,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1852,102,621,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1853,102,436,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1854,102,639,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1855,102,647,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1856,102,263,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1857,102,625,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1858,102,626,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1859,102,627,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1860,102,628,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1861,102,645,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1862,102,600,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1863,102,272,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1864,102,446,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1865,102,235,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1866,102,635,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1867,102,243,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1868,102,641,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1869,102,623,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1870,102,264,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1871,102,630,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1872,631,635,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1873,633,639,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1874,633,446,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1875,632,639,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1876,632,446,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,,
1877,634,639,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1878,634,647,POSITIVELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1879,634,635,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1016/j.jenvman.2010.08.006,Percent Cover,
1880,648,102,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,,
1881,648,482,DESCRIBES_OUTCOME_OF,,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,,
1882,482,105,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,,Until 2003
1883,102,443,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,9-11 years after
1884,102,655,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,9-11 years after
1885,443,264,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,,
1886,443,222,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,,
1887,482,656,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,
1888,482,276,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,
1889,482,658,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,
1890,482,659,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,
1891,482,660,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,
1892,482,661,POSITIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,
1893,482,662,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,
1894,482,242,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,
1895,482,664,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,
1896,482,448,NEGATIVELY_ASSOCIATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,Percent Cover,
1897,655,443,INVERSELY_CORRELATED_WITH,statistical_association,Temperate subhumid grasslands,10.1111/j.1365-2745.2007.01333.x,,
